	splice1	splice2	splice3	splice4	splice5	splice6	splice7	splice8	splice9	splice10	gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
person11	-0.045496136316096364	-0.17375694572833933	-0.6262080223247372	-0.19525521359856934	0.11725514131843467	1.4869295169207204	-2.262786867370128	-0.0791498018073131	0.194859419803624	0.21696245614954934	0.05836309741115025	1.9407881633873905	0.8064241673109809	-0.11870323572300907	-0.3199519344954505	-0.2544543864346559	-1.9167077862703725	0.42866898960209804	0.8666673323818439	-1.4336681390444541
person12	-0.48000938809205596	-1.6170675293838495	-0.352330739475243	1.7654571141730524	-1.764994812095339	0.8358071288923767	-0.2091394368931427	0.11313921051028876	-1.124303326539615	-0.3650938827349331	-0.541457352083248	-1.121397453992172	-1.0616198853206051	-0.22157394042611667	-1.8855286444687198	0.801739356007784	0.8297481811528741	-0.10518591276477955	-2.3822625056662674	-0.9023035439531466
person13	1.2318668939475446	0.6883820919800606	2.1258703199717406	1.220690872413368	0.4370502380433902	1.778856400373583	0.49511361659423186	1.0873829455814215	-0.31276089477893015	0.005126894732260301	1.23898939574474	-2.6912814565899073	-0.41669295424603003	-0.33971925122467866	0.8633775568963197	-0.5481627923664381	0.49642519395861384	0.7516831877682402	1.834396793159441	-0.17435999145279846
person14	-0.81328998424566	1.0894091989754746	-1.3084295608909193	0.829344817543861	-0.26581208091771996	1.1652119624075867	0.7812820143449641	2.1748418470434823	0.7895850065887756	-1.5076800916931412	0.4336396083903184	-1.4387502592394719	1.1887009786532274	-0.942037116340615	-0.43575178648775753	0.13534589195245486	-1.3772257739681362	0.39837353585253765	0.9858170351526151	0.2805614644567715
person15	-0.16776719372249957	-1.0408329097585558	-0.8894902174237951	1.551367924632484	0.6585408734243455	-0.8387154312861181	-0.8378522736942053	0.21623301162712502	-1.2999129059857544	-0.6759338655585592	-1.4131849213212015	-0.12004645700069105	0.7206492803412519	-1.9311188752795576	-0.9248427634830133	1.0763224147765627	0.3689087317221757	0.5906180396073608	1.8571252624603032	0.4416760741774613
person16	0.22024297549478636	1.2527337870533652	-0.1741191017657528	-2.2153879342475986	0.28668672809614815	-0.012614237913213935	0.47207993344495724	1.9508812585086124	-2.2084018535783256	-0.6020407016332846	0.6985409474264195	2.6259213646721364	-0.2771089267385122	-0.975116778476682	0.504870809266743	0.6182331398048363	-0.390149766123393	-0.9250455572482019	2.297014020483558	0.311670518284642
person17	0.5057983357119752	-1.4444799752350175	0.37631408606367356	0.4192446337213822	0.891865767646869	-0.7015754082068528	0.8389924046622357	1.3508329922250089	0.2553399280907672	0.16009729107852635	-0.6080657651835363	0.8871986502394321	-0.16785895164801093	-0.4927359742154177	0.6328274505842506	-1.193879369262063	0.447530205091604	2.1656907958911047	0.49617250721112816	-0.3333197929197902
person18	0.17758198483954737	-0.7366474290679808	-0.6541619565624328	-0.09673572502117385	0.3748904236672792	0.9815294327701071	-0.8789766532751679	0.043372504986031755	1.5950685064321917	-0.7428206583610542	-0.39642178378767745	-0.3976223283570289	-0.3190284612601714	-0.6033071999291769	0.9697011428453712	-1.6559200508929155	0.932769329634018	-0.24011683855788862	0.4090152891473772	-1.0220891289663336
person19	-0.9410963349829233	0.3135491494920883	1.5622734918487662	0.06567095231554619	1.4302555119819245	0.828270043505205	0.8647361387347682	0.7873559502849553	2.5030417954498403	-0.2457241399242048	1.32896401917937	1.2065992045506047	0.9477535861707878	-0.6360100992169602	0.8867380296905976	0.5824950143483033	-1.4176044146033653	0.13281454728627062	0.3968903322777348	0.5219700986696097
person20	-2.1505708358099946	1.695165213585766	0.7357964885097072	0.16121820274655124	1.4085917455360297	-1.8066481182535021	-1.0561699396868456	-1.5738831808810048	-0.846650450048887	0.3495789584561459	0.24680593197862677	0.28202318332256704	1.4843204244875017	1.7898626620974911	-2.6302360324627028	-0.173699761170406	-0.045239752918960284	-1.6802720579305113	0.1328187059132897	1.1574440451726589
person21	0.4374869887062682	0.38644439766515454	0.12958361492735673	-2.2340249202489653	0.0076422819043911044	-0.5953155886225214	0.5138252986828578	0.9493118308979058	0.1537944983431063	0.645473889780262	-0.9410514681756571	0.3257810434835133	-1.0099197841643501	0.10999023458804429	1.503580348431522	-0.4093850867202411	0.5519234175829644	-1.8052714211783882	1.8598824484573444	0.5647004688973971
person22	0.13546811900793393	0.6365542630619564	0.5790338717478312	-0.12356983973278579	0.16660276775335084	0.7894109286000144	-0.2689797382805307	0.7512599825833843	-0.27978516496794814	-0.16483035800192863	-0.09132916265033884	0.5574527114720201	-1.5255833752595864	1.7513579969199513	-0.210461704849501	-0.05500970140380667	-0.35675109635557506	-0.45100147622919545	0.7193579536144205	0.24659254369272335
person23	0.7501078024157809	-1.8499785581948396	0.20339905513532536	-1.4138933199617156	-2.6576163289822516	-0.816571469105223	0.7799652174621273	-0.13177093257485636	0.21769043294996845	0.9492975370371126	0.6927701607486977	-0.008626349150455521	0.4817832918995448	0.3339766077249944	2.219442889349476	-1.482883944665402	1.31280523948492	1.593739538696933	-0.7915412445228349	2.056979215392446
person24	1.2601683580273395	0.04604170958473411	0.2986460644330653	0.14561257871556413	-0.9876589495465485	-0.726709655869874	-1.2661922546695241	-0.7926323407493643	-0.37869240865411247	0.6855904210237982	1.015849132180549	0.9406819432770981	-0.02467518230656646	-0.4611774696697326	-0.10144075017628815	0.567498197460681	1.4464092957239285	0.3485752743765182	-0.8494489761108183	0.7681587500016619
person25	1.662636714104135	-1.2479591266150456	-0.31117969335613677	-0.9764054301083324	0.47679569647131	-0.23026105278979198	-1.587681178660025	1.197271462696771	-0.6437072347555304	-0.549228473964638	0.9459783246685454	0.6340932482088188	0.7242714851050763	-0.5087090986623339	-0.7861336259272272	-0.7503045312852158	-1.4463659404524118	0.40695581874905623	-0.040687049647888655	-0.39182817559073996
person26	-1.1945077125525931	-0.5306174150279697	1.297910233851008	-0.13311217067385522	0.31380314674135634	0.2980060427553653	1.3041075712695513	-0.19520278765251955	-1.5792133228930678	0.9289908156024156	-2.697749266523192	-1.2084421632627678	1.116076461248748	0.1164390959402032	0.440924379880988	-1.2973198958315149	1.4821508697818047	0.007174304903799777	0.3241266109396606	2.145514964504136
person27	-0.4386178205758078	1.2126047416316341	-0.3171781523013389	-0.07555184535381829	0.3362526456208193	2.0007440768053324	1.9980842742103995	0.2563273392350758	0.1773460343593434	0.9373163480013541	1.5054833984270717	-0.29709118699397835	-0.6731664733012285	-0.5570505142170707	0.5829921097054627	0.04847502578736277	-0.2649075330362314	1.69791355950316	-0.07073362990764252	2.1214873518674024
person28	-0.9650662755821781	0.44241688989074035	-0.5769365513767652	0.3653083111256241	-0.9831616392696257	-1.7930483707063387	-1.8098047136185693	-1.043776480926393	-0.4866994774208576	-0.32699679730563164	0.16548798294600564	1.7294161677412176	0.31906568140555175	0.5834061058778436	-0.5916643888968874	-0.7351928480626834	0.5495356413792503	1.195660154322577	0.08014477196668937	-1.1683292817793105
person29	1.8842659406327325	1.2041303772026102	0.4156420824279743	0.3987906661702626	-0.5073705901322764	-0.39450019636996375	0.2623555195464537	0.8586234182708977	-0.3585647820724124	0.9258786833143143	-1.1982897776775328	-1.382641299789304	-1.89907999261814	0.8016052567080592	1.1683136319101528	0.14459243360399465	-2.041707692838871	-0.04186525749104799	-0.11819409240483832	1.93471150740703
person30	-1.2684169240443492	0.12042408255809174	1.0883105535945825	0.27533406975270736	1.5466152996203515	0.008265994572894517	0.6252105271566699	0.11811405143979752	-0.17738710197955337	-0.7759595632587221	-1.2893456608393847	-0.3785744563752853	1.726748275000495	0.12936540222841453	0.6338172200186089	0.2786003978493503	0.4259212757034928	0.9743041201531515	-0.7498599668282703	0.8173608469673846
person31	0.3413590166714446	-0.7250106030970469	-0.1380511431328505	1.1294324079266354	0.3560699131175693	-0.3965198943469891	0.5088518841771268	-0.1578318201333838	1.0093066308184488	-1.7471368064241923	-1.2102683165538202	0.3179991281041043	0.13265441756592952	-0.8143917106702893	0.07622987042084832	-0.4931214211614754	-0.9093146563723269	-0.2127581344474066	-1.0375214948263864	0.30795867109208225
person32	-0.442835360137316	-1.8477627899015483	0.0773482382730844	1.405387677128175	0.9461102679620957	-0.8607349006145936	-1.2863484976785304	-3.0673274038833074	-0.5777119089764415	2.1783113415772086	-1.000750904357467	0.6896194262309326	-1.2872275544043326	0.20347196377124002	-0.4965054232124758	1.545980901716066	0.4262512701483008	-0.06387385782675689	0.5279583958456776	-1.9213386167365223
person33	0.34605134369375834	-0.4372799943292495	-0.2653184428045028	-1.4919254282596917	-0.3848710787490834	0.01679237291220778	0.013302459763045713	1.046649926172134	0.3752665780836215	0.5607140012515831	0.03965944838394529	1.9349802969568304	0.08422500804635062	-0.20880057863175272	0.6193687267276042	1.096278719460798	-1.7912179200313045	-1.607055970163866	0.24622994177461643	-0.6440140001170981
person34	-0.8040223426099969	0.9989715689004346	0.4734206632415128	-0.9066730590425404	-1.043796874223098	1.3415164492004001	-0.0832658331871308	1.71820944149726	-0.46938165231438495	1.28704438122822	1.3133564295616613	-0.3054309098227935	-2.0733095576915934	-1.3912299815133695	-2.5185479894471476	-0.08647641473213782	-0.06784839531178595	-0.28710320546237095	1.0946418719802722	1.1113552534799056
person35	0.035409417750859845	0.3686607489689488	2.01949302268448	-0.304015726011232	-1.103427144869916	-0.570443718091967	0.5073547480862752	-1.5349721897922497	0.6894696760234692	-0.553725645544547	-0.0799457900135778	-2.0680856128464753	0.5904302935697173	1.1962492164750615	0.39220661080126384	1.1861837787942413	-0.9980291460880096	2.2662201546368244	-0.8963185162957976	0.6991657139768346
person36	1.0760005062617592	-2.2453599891927922	0.5270539335834916	-1.616254826593312	-0.9751932859591003	0.17557882338750547	-0.07214728689704439	-0.09725549850785335	-0.1653450904161292	0.13146519323028055	-1.5057169765147393	-0.9012980813455199	1.5289530967043958	0.4737772377215929	0.8970158722199619	0.40671487775867415	0.011624912970944805	1.5894821504803778	-0.1903382820999661	-1.6218461876366572
person37	-1.1318298360470003	0.810775330415408	-0.13990409962764863	0.4357690734400849	0.568134815000045	0.22781753705863567	1.959631394385724	0.08490831289074367	-0.3240405960910542	-0.7519970578916895	-0.6747552167583863	0.5338590786234533	0.35893044011235614	-1.6559141968940014	-0.5914088760485544	-0.450386771281161	-0.2365436791194826	-1.2855183326980684	-0.5729517547039746	-0.656613640641625
person38	-1.156122924894561	-1.1122465687678744	0.4621641300435663	-0.015663286772970932	0.32009038653272603	-0.03499985535879077	-0.6101274424233097	1.1664742393135705	0.7988535942152735	-0.2037043994776038	0.8053547064159605	0.7837277097882857	-0.20613247103489027	0.3577052144518303	0.23095564570172325	-0.6962634820243867	-0.9808857701087697	-0.8283198872782431	-0.5792441725429427	-1.0555616539653208
person39	-0.7677197092547224	0.6546511611473953	-0.441207357239303	-1.3801554933637408	-0.12889685567834552	0.19097643023986247	-0.733228394975583	0.3882939953828622	-1.5555693257756515	1.1773086467356064	0.23251794147018554	0.7068036993683724	-1.710638049044081	-0.2466691132246892	-0.11145733866060607	0.5161754242283269	0.09928448793870703	-1.3670386414395312	-1.192242780006569	0.03881449159930708
person40	1.1785285541465151	-0.13467818417278662	-0.3298238094213587	-2.332904671853787	-1.3436445091784734	-0.40458861885166497	-0.8914528184732354	0.9629430062100923	2.148567902097094	-1.142607713616332	1.0471385884207998	-2.1450949373297568	0.30696435347867657	0.7840241969003209	-0.047791417921656955	0.7346643598846718	-0.558147943147427	0.033053071793826556	-1.5424390909377714	-2.138903312636415
person41	-0.9566729330226119	0.3462106732289521	0.4621092012866789	-1.1565257174363381	0.2249311808245947	1.8617536053842334	-1.423301278775347	-1.2230938447965047	-0.4490706480316583	-0.5369384740701951	0.9662940463625542	-0.9543178635059159	-0.5294346750856127	-1.49605093214068	-1.2437947486594803	-0.023358944456478247	-0.5834001208976007	0.5549391640206279	0.4828500804415984	0.30617172332448117
person42	0.7327861460641847	0.35233194305387366	-1.6871487842942736	0.564915406160615	-0.6976249794206344	1.2757926704013953	-0.4835505159133854	-0.5170932187226509	0.58609723846228	0.6480528635138083	0.30445809507574323	1.528352446253904	-1.1683470210737907	-0.31753340591791457	1.1755888340708014	1.482529372837766	-1.2427912758382058	-0.16946224799228943	1.3673976102427752	0.4779379269967651
person43	0.3595819392329254	-1.5469745647162316	-0.21901193341787453	-0.9702281901658861	0.2095733699723902	-1.615355395783782	0.5018384884236391	-0.703310632523167	-1.370811104276628	0.6027159572761054	0.26372547298868526	-0.2109880127008698	-0.45456167125113195	-0.013807776009816993	-0.1423229585529837	0.11406083052208124	0.18648498195465363	-0.5532303242014492	0.5605922726784293	2.6853785896462155
person44	0.14819810113142426	-0.4908954945189042	1.947425882325754	-0.3821557978627662	-0.017186804845592533	0.19834593512839352	-0.4762818787758503	0.6964509583409437	-0.5669355581283269	-0.4363514733894602	-1.5899675080111142	0.3137797982369416	-0.8474600072542453	1.215758905178641	0.14211551801160366	0.9562506198914474	1.231422140258415	0.3602304182525329	1.1465799971177324	-2.1388616487942667
person45	1.2959594329599566	-0.9113177377818341	-2.0919935423443556	1.6501387430316448	2.792330840380422	-0.5240524421731015	-1.6848815682264793	-0.15981568750579772	-0.3016574462768548	-0.23165596060977242	1.5750465438662946	0.3632339960931342	1.0711932191649594	-1.3486228732567656	-0.6926763129439684	0.31142586044928594	0.09537958014355156	0.4553523079367864	1.1001470763439847	-1.6076100076999875
person46	-1.2391851198735286	0.6853328654244335	-0.22759801735230253	-1.4259986130693532	0.7273640374144889	2.109687826190447	0.2500918845440123	-0.18922026296483876	-0.14690910517534217	0.5117183852849472	0.9954806297856619	0.007916563415206102	-0.26664661446117405	-1.5709950092148526	0.5764746182804787	-2.368777046279299	0.7292837921564941	-1.4074459061823323	0.0930395362429905	-0.09750569441194448
person47	-1.871205989133007	0.27618353954215996	-0.8083611614420405	1.884798866436526	-0.24742030901266146	1.6973708224139001	-0.9204551239721277	0.8236638098783856	0.34817863448302244	-0.8586493498359479	1.179434559155987	-0.17317825952908608	-0.7785113291520936	-0.717304716676726	1.3089847977166964	0.7201061717280798	-0.2557488817604618	-0.08980630648500468	-1.4899508691380585	0.3682111752138835
person48	0.08241579869980896	1.3091109317766534	0.8207922367428575	-1.6216976496403355	-0.0726249993656787	-1.0567613244884915	-0.22181634481586887	0.0909405871458341	-1.824710609505784	-1.5479500188295783	-1.5738287625408804	0.7281944108798315	0.0803367120438114	2.8173913808732367	-0.9489823101984316	0.05115731949217919	1.824696339446251	1.4085086917003664	-0.6392168683030287	0.21729099440040892
person49	0.3943603655298062	-0.400960882896713	-0.6016159462541226	0.8318150589328053	0.25097429437537694	-0.8547286081567225	-1.1159800051183186	1.0959494647250256	0.38031548677309873	2.1434011452477484	0.08207934407679433	0.2730375182250847	-0.7832524196044327	0.6256422261751727	-1.4227585954015338	0.30010341934390866	0.5403092415160688	-0.08033372007700772	-1.5367126420963826	0.91871015761656
person50	0.3310048198486636	0.49625733307990655	0.9203589621923355	0.8634465756825591	0.6446467423601104	1.251445433161502	-0.38604512277663033	-0.2966696403890546	-0.5086186790958832	0.6737883782979724	0.4228127315987704	-0.7034318075014088	-0.34683461527265586	-0.6235431319895111	-0.8778798023443577	-0.4044158353737403	1.2818293373012302	-0.5127584376623011	0.6661659437995828	-0.4820357367982249
person51	1.4349317555595085	-0.3380090895660337	0.7566955422543518	0.3654757340027232	-0.32732189870196654	0.9303424195903125	-1.9738608731088922	-0.7253369539516953	-0.834074891279235	-2.198554574589751	0.3132430080908409	-0.13708305138785284	0.8574241113909652	0.23133808608510825	-1.39847195809171	-1.2881734509530358	-0.3950672914112844	-1.1524031357931894	0.44150684758174163	-0.4154794312539692
person52	-1.085860333017054	-0.787706880288066	0.8986658430897874	1.156850979561446	-0.3265396679415854	-1.194334088815503	0.04004610249229385	1.329692064424527	-1.0417467328338204	-0.8969892936743994	2.3120633905033063	-1.683513139512868	0.15863845478865482	-0.29365177009873084	-0.3716644344809778	0.30669494703301586	-2.1035867121927767	0.4068272775683824	1.8995295148975322	-0.40416788673839693
person53	0.47266845793016066	-0.10414627850748083	-0.14954016960871017	0.040833911144272046	0.7301174099337601	-1.1989034601139146	0.08121743869535203	-0.050491192865325864	-1.299194824641842	-1.4997750330199406	0.32439035301743424	0.9927837847468998	-0.22507130267502537	-0.7831185522133676	-2.067586421336653	0.8297137638290505	0.003803655204632366	-0.9043593339848662	0.16447944388932484	-0.5236532715211877
person54	0.6029053658055644	-0.2316856530720675	-1.2093962864143222	-0.04092203214358294	1.2059806046313262	-2.5336492954209926	-1.2809671549537376	-0.8307038740209172	1.5733115483509978	0.2045845811889352	-0.416460986659905	0.587236509711426	-1.4510129887575018	0.6580684836074202	-1.232106752427819	-0.5351676610076874	1.94344860214727	1.3413130088363492	0.13616017768532254	-0.8510309495720372
person55	0.6864209670415895	-1.0094484948728226	-1.2711276902355542	0.49795445618106055	0.012018300914244304	0.49818363511085095	-0.07989559666223177	0.4850271961897282	0.17512329771815616	0.6617545712260692	-0.41725629658676366	0.07087875993795742	-0.014757402354616719	-0.34934042477403426	0.06847763481320597	-0.06579899315405431	-1.2620485857714823	-0.3836947899626885	0.9342022511865521	-1.243502751450658
person56	0.7270596103165686	-1.482202439734415	-1.986937638869883	1.046676496800567	1.2726198752387692	-1.1834145776093254	-1.614226139698404	0.2888130143491727	1.004253963621319	1.6032990156098241	-0.09796069824617705	-0.7942410632626041	0.06230800157921053	-0.612889869094817	1.5035803777426526	0.6889977272736775	-1.1380406415088693	0.86267153894723	-0.7158346495840866	-0.5175213155278228
person57	0.4294083421200929	-0.2521488277533079	0.4594136331527073	0.06569595108389716	-0.3870378467384866	-1.1774621776062986	1.9721859281646106	2.1359758913489086	1.2244455881154672	-0.9064760514765354	0.37515477488037424	-0.47648558636089294	0.878091760403092	0.01918068526258157	-0.49112282931852835	-0.5285400210258073	-0.42722896168326113	1.3117596481508267	0.655013784089764	1.580540923602103
person58	0.7762168899072133	0.7445270208185422	1.3072123728599145	1.2922647188263343	0.6561270783104841	0.7031385360388025	0.6767130748517238	0.5536578628131387	-1.9083608293090006	0.02089144651200534	2.2115308092676838	-0.9986110364372103	0.019581371647352606	-0.3363554614998731	-0.642089910808406	-0.5010177822386809	-0.895457404197806	-0.9454978624644348	-0.10010953741668589	-1.1044088068485955
person59	-0.6686862866855048	-1.1471027885312726	0.5069851734625281	1.767086768736582	1.4640292871116	0.18366611637510563	1.3316011955487372	0.19352444472358352	0.22306317275339696	-1.0658465099302368	0.8717048480702378	-0.8891779365361736	2.878875743895763	-0.6684310340071022	0.166341299452816	-1.1975006310752114	1.7368685746247585	1.3330712453409777	0.3308423796061181	-1.2237493068423781
person60	0.307253702977692	0.1736871203650539	-1.3873577417224185	0.0036367459749957203	-0.1420104826687482	1.8363182683601837	0.9128107065267859	0.19285866262342577	0.27241065822489263	-0.015492211736456232	0.2782033568424101	-1.086490008386646	1.4725705796375892	0.4473079206330447	0.18862715480297382	-2.392090006923013	-0.8252122049625407	0.8800207447360531	1.225533824252599	1.0293846347068025
person61	-0.30697399524735747	-0.9525520709408839	-0.6563982487002471	-0.6847289629222522	-1.448523853832662	0.45798351945707527	0.4513193025866311	-1.777021668660072	-0.1261801964676935	0.8629597924184039	-1.4161130828796025	0.2920215194002156	1.00613124444469	-1.7367037718731593	0.09029401374683295	0.4453331934901418	-0.1749043470142989	-1.7852745308135598	-0.2773093361906019	-0.28845231481714423
person62	0.9852965726252844	1.125136340354269	1.0510132708896671	-0.7827454526004591	-1.2625597587931587	0.27945063375012574	0.4403225507814816	1.5905940947559576	1.1857433741768777	-0.17838950137479725	-0.058971240978916976	-0.5459680356621246	-0.5163700203299605	0.6695556966920837	0.5188183411197744	-0.16007725567183084	-0.2786298280449366	0.255223961115468	-1.8354729522717048	0.44945786688605255
person63	-1.3731261607407383	-0.2003017193667044	-0.4226365675777402	-0.14583032725041292	-0.6980214480550618	0.18117097938767762	-0.37011132969068633	-0.5077275528618035	0.3396510115085182	-0.42744614563636324	0.07967092580809043	0.038346487671197325	0.9489475365489967	-1.9973480631594733	-1.7803210492992858	0.44529283100586187	0.10483056283183374	0.3368882564192803	-0.41056928820972627	0.6213058009202294
person64	0.1507166964123202	0.38341876690444776	-1.2837545278042348	-0.42236276979914916	1.5517075186046076	-1.3349876440373618	-1.8498759939505607	-1.8593351130362268	0.036695986897607495	-0.027766770041973966	0.9567758440398932	0.4687501085185849	-0.3261953883222747	-2.1344269537974414	0.8297565686962048	1.4377088720635869	0.7256299208571718	-0.7647508967568853	0.6989666547303152	0.801279683056078
person65	-0.21963430056618735	1.3107576898908064	-2.257058647584822	0.4465625356436946	1.6897282155819116	-1.2982359455697592	-0.25619368990389935	-0.6444745154554324	-0.9541759108651621	-0.35752870577867335	1.5453122131086865	-0.8488357914743034	-0.29031380837110765	0.3925001402212254	0.15244194884289758	-1.011131911931501	0.5065822877767278	0.7655360231525287	0.1267430278054919	0.2132704433764266
person66	1.3623501593107774	1.9249164675946506	-0.7737524807874612	1.941495779483317	-0.013315207529502108	1.7893106585682033	0.006697781526934813	0.32389428358085043	0.3976164410768061	2.878531692733655	-0.16295429147390472	1.431972468067696	-0.9941248021179686	-0.7887482980806525	0.10826819604515134	1.078845972566044	-1.314818471453838	-1.2166626030395549	-1.9495721762884166	0.04181593617243942
person67	0.7723939992395058	-0.5828302943540496	0.05453508387806493	-0.30407720199025023	-0.5996423291497862	0.883782539722453	0.12082922265227164	0.4855006591134663	0.020467098031093513	0.254435940741273	-0.9708815805264548	-0.37263846341871154	0.6364610674698479	-0.836740166884575	0.31788405407959536	-0.1547495531732269	0.7518802449454551	0.6568919709596182	-0.6350378918252907	-0.14290182326639048
person68	0.33589617393986115	-1.7946986290301052	-0.13742438656753547	-0.9184313246777325	-1.6628004139419734	-0.15238810389816862	0.16936455260947736	-0.5794172987785672	0.8971613390328437	-1.2954596175616595	1.0612016357170688	0.38097633323266433	-1.5121620543334526	0.311377170435647	-0.9342100752481007	1.6374478160022166	1.0871879941017129	0.46250568196789904	0.19440395172238756	-0.17994730574713422
person69	-0.5158748576558266	-0.46221489679184236	-0.5900910408984341	0.3305939669335136	-1.1779513703598794	0.6862819000512536	0.15011515338771236	-1.8923109313399764	-2.0961153881581933	-0.0676844696718953	0.7179364121552557	-0.3592969308010017	0.19197595318984859	0.5028387871991545	-0.43675314333915166	-0.48647609020389876	-1.0261670701644083	-0.9587045630243234	-1.745101434508186	0.6813733349910969
person70	-0.32545834163689524	0.012256716648923926	-0.5782819383935498	0.277790841716603	1.0046670414874666	-1.2803674703916592	-0.9830618541367652	-1.0174184209630153	0.31546961588736977	1.0930734774550641	1.7803764950483372	1.3806772968614953	-1.7513342481757477	0.3726585118591337	1.450973561483458	-0.31961263915451216	0.2082511502272094	-1.9486927216362027	0.301363700069346	-0.9638994729072113
person71	-0.5408529807951034	-2.3512413595380046	-1.6421022425209608	-0.7708497864696641	-0.675514660100477	-0.5273948920202333	0.12770691272947596	-0.1611985996486264	1.131406413090215	-0.6804365295262877	0.26783464875963864	-1.5125179023133846	0.5127425819688656	0.637885887136518	-0.6473936033419743	-1.0316465892683424	-1.9422619829984091	-0.12125261728646446	-0.5272611351444491	-1.411099927796426
person72	-0.9821208772569064	0.5861074797386222	-1.5352443191908052	0.4403790731512825	0.06143877447469923	-0.24778661594856208	1.5496629861828461	-0.5013094021646108	2.216168908386163	-0.2644379784109326	0.5059868788375238	-0.4360141864813233	-1.1768463432132887	-0.7597627188794319	1.1171796994141956	0.7898739194286465	-0.012255293054595072	0.8079757201770897	-1.0931225838015148	0.041517663636008686
